audio_path,grammar,vocabulary,content,absolute_path,subfolder,text,question_type,pronunciation,fluency,final,exists,text_small
audio/HUST2811234Q4J166/HUST2811230224-2.ogg,6.0,6.0,6.0,/mnt/son_usb/DATA_Vocal/CD17_3/audio/HUST2811234Q4J166/HUST2811230224-2.mp3,CD17_3," A group of students are choosing when to buy clothes for themselves. There are three options to get in a shopping mall and in the open-air market or in the online shop. In my perspective, I think an online shop is a bad choice for some reason. For example, shopping online is very convenient. I can easily access the internet so I can buy everything, so I can raise a room in another place to get clothes in the same cell. In the online shopping, I can buy many deals so I can save very many in one day of the week. In the online shop, I can very little use sub-air. For the first five days, I can have a chance to buy clothes for themselves very easily. I don't think shopping malls are a bad choice for some reason because I have too much time to put in the shopping mall. The shopping mall is very big so I can try to tie around in the shopping mall so I can open the market because I don't know where it is open. I think it's so boring so I can't do it well. To sum up, I think an online shop is a bad choice to buy clothes for themselves. Besides online shopping, IS shopping and TikTok shopping is very popular in Vietnam. So I can not only shopping online, I can also entertainment with the shop viewer in TikTok. So I can in the online shop is a bad choice from the previous seven.",2,,,,,
audio/HUST281123Q63S177/HUST2811230094-3.ogg,6.0,5.5,6.0,/mnt/son_usb/DATA_Vocal/CD17_1/audio/HUST281123Q63S177/HUST2811230094-3.mp3,CD17_1," Well, I agree that after-screen activities are beneficial for students. There are some reasons. Firstly, joining after-screen activities has students to the Hebrew Communications Queue. Because they can communicate with other people and talk about more about the problem or some things. Secondly, it has students to open job networking. Because by joining after-screen activities, they can make more friends who are classmates, schoolmates, or others. Besides, we can connect with the teacher or mentor. Because after-screen activities usually start after-screen, often at 5pm or 7pm. Besides part-time jobs, after-school activities have students to time management. Because you have to balance between activities and part-time jobs and time studying. To conclude, because of all the benefits of after-school activities for students, I fully met the goal.",3,,,,,
audio/HUST6923DQQK177/HUST0609230190-3.ogg,3.0,3.5,3.5,/mnt/son_usb/DATA_Vocal/CD13_2/audio/HUST6923DQQK177/HUST0609230190-3.mp3,CD13_2," Now, I believe that hiring right about many benefits for people. Firstly, the benefits for crisis is saving money secondly. The benefits of crisis is keeping fees. Thirdly, benefits of crisis is protecting the environment. To sum up, hiring right about many benefits for people. Now, I will answer follow up question. In the group, I So, every day, my life. I buy bicycle from lane is so different to also mean a jump out is a is a I like people, people should be done to buy right by because I is good and she's stable. And I useful different is a is a drain. Rain is sunny. Is comfortable.",3,,,,,
audio/HUST6723H9GJ177/HUST0607230103-2.ogg,6.5,6.5,6.5,/mnt/son_usb/DATA_Vocal/CD11_1/audio/HUST6723H9GJ177/HUST0607230103-2.mp3,CD11_1," When my cousin is bullied in school, I think, first of all, I think that the bully action is, might be avoided from the school environment. And when my cousin is bullied, I think that first I will talk to his teacher. I think that his teacher is directly the person who can solve the problem in the school. And with his teacher, can we do some action to make the bully, will not be action one again in the future. Secondly, I think that I also need to talk to his parents, because his parents are always the person, always willing to protect him. So I think that besides teachers in the school, the parent is needed to know the situation. And they will also do some action or just maybe provide my cousin some advice. The bully in school is, nowadays, it has a lot of bad action to the student. And the student is afraid because their classmates are able to do it. And I think this is in care of my friend, the half of teacher parent and also they have other friend who will avoid some bully action in the future. Thank you.",2,,,,,
audio/HUST6723KTLX167/HUST0607230152-2.ogg,6.5,6.5,6.0,/mnt/son_usb/DATA_Vocal/CD11_2/audio/HUST6723KTLX167/HUST0607230152-2.mp3,CD11_2," If I were in this situation, I would offer renting a flat for some reasons. Firstly, renting a flat could be the most convenient offer for him because he can easily choose to live with the friends that he likes. Another reason is that this choice is the most economical choice because when renting a flat with his friends, he can share the fee with his friends. Therefore, the amount of money he has to spend is much less than he lives alone. Finally, when living with his friends, he could have a chance to raise his confidence and live independently with his family. He has to learn how to solve problems occurring in his daily life and to have a good relationship with his friends. Moreover, this means that this choice is much more convenient because he can choose the positions of his friends. Therefore, he can go to the university nearer and faster.",2,,,,,
audio/HUST311023PTXC177/HUST3110230194-1.ogg,6.0,6.0,6.0,/mnt/son_usb/DATA_Vocal/CD16_2/audio/HUST311023PTXC177/Hust3110230194-1.mp3,CD16_2," Good afternoon teacher, would you have a good day and I hope you're all doing well. My name is Hyein and I am a student. Today I am thrilled to be participating in this speaking test and I prepared a lot for the exam. The anxiety and nervousness have made me feel confused. I hope the exam minor can understand this. For the presentation I will discuss my holidays Hum In my holiday There's also the Oh In my I I [REPEAT] often play with my friends or come back home, come back to my hometown. I often clean my house with my mom or have many lunch with my family. I often play with my friends or have many lunch with my family.",1,,,,,
audio/HUST6723KTLX167/HUST0607230145-2.ogg,4.0,4.0,4.0,/mnt/son_usb/DATA_Vocal/CD11_2/audio/HUST6723KTLX167/HUST0607230145-2.mp3,CD11_2," My close friend asked me to take a bath in the charity to help the multinational children. I consider the three persons to be evil. I can give some notebooks and pencils In my operas, they can change Notebooks and pencils And pencils are so kind and helpful to children Children, their children, many inside notebooks and pencils cause Even though I do not I am completely wrecked and I will be recovering to notebooks and pencils Children",2,,,,,
audio/HUST111223FIAI177/HUST1112230157-3.ogg,4.0,4.0,4.0,/mnt/son_usb/DATA_Vocal/CD14_2/audio/HUST111223FIAI177/Hust1112230157-3.mp3,CD14_2," Healthy eating habits are very very many benefits. The first is weight loss. The second is reduced cancer risk. And the third is prevention. And the other is your body is fast, refreshed. And you can cover table for my body. When healthy eating, you can eat potato, wash meal, and eat chicken with no more oil. In my country, eating healthy is not popular. I can communicate with people in my country. My contribution is my knowledge with your people in my country about healthy eating. Many people are... Many people are... When I eat healthy, I can have a good diet. You can have a good diet. Lemon... What's lemon with cheese. And they are...",3,,,,,
audio/HUST31023LZFS167/HUST0310230048-3.ogg,4.0,4.0,4.0,/mnt/son_usb/DATA_Vocal/CD15_1/audio/HUST31023LZFS167/HUST0310230048-3.mp3,CD15_1," I don't think it is responsible to apply for higher education in Vietnam because if people can study higher education, there are many people who will not study and play video games. I don't think that university is the only way to success. When we study in university, we will have good money and no knowledge. If we have a teacher who will help us, we will be easy to success. I don't agree about certain lower level education. We will be free for everyone. Many people will be bad students. Many other students will be students. After that, they will have more money to live and give to their families. So I don't want to be free for everyone.",3,,,,,
audio/HUST6923LKZ9177/HUST0609230600-1.ogg,6.5,6.5,6.5,/mnt/son_usb/DATA_Vocal/CD13_6/audio/HUST6923LKZ9177/HUST0609230600-1.mp3,CD13_6," Sometimes I go to watch movie with my friend and for me I prefer watching film at the cinema because I can see at the big girls screen and I can have a comfortable time at the cinema. The cinema provides many benefits for the business. They can make a lot of profit and for the residents we can have some relaxing time at the cinema and we can meet friends at their destination. Now I will talk about studying healthy topic. Every day I often do some activities in order to stay healthy. Usually, I eat the vegetables or salad and I have some exercise in the morning. We can improve your health through activities and if you don't do something...",1,,,,,
audio/HUST24223GHH9167/HUST2402230071-2.ogg,5.0,5.0,5.0,/mnt/son_usb/DATA_Vocal/CD7_1/audio/HUST24223GHH9167/HUST2402230071-2.mp3,CD7_1," I need to go shopping for date holiday. They try to select an open-air market, a different store or a supermarket. In my opinion, I choose the unopened-air market is the best choice. Because I think they have many items that I need. And I think everything is not expensive. I don't choose a department store and a supermarket. Because I think they are more expensive than open-air market. And because I really like an open-air market, I don't like a department store. I also like a supermarket, but it is far from my home. And in a supermarket, everything is so expensive. And that's why I don't choose a department store or a supermarket. I really like an open-air market because I went to an open-air market before. When I was a kid, I go there with my parents. And they have so many items. They are so beautiful and more fun. And I feel comfortable. When I go to an open-air market, I feel a good holiday. And I definitely don't like it. In some of my choices, an open-air market is my best choice. And I definitely like my choice. Three places are circuits and open-air markets. A department store and a supermarket. I think they are a good choice. But I choose an open-air market because I really like flights.",2,,,,,
audio/HUST6923V6BY177/HUST0609230083-1.ogg,6.0,5.5,5.5,/mnt/son_usb/DATA_Vocal/CD13_1/audio/HUST6923V6BY177/HUST0609230083-1.mp3,CD13_1," I had some time to have a speech in public when I presented my plan. I always feel nervous because I'm not often to do this. I think that public speaking has many benefits. It helps me to express my opinion and get the improve of my colleagues. Besides, speech in public will help me to get confident and reduce nervous. I have been to go to a traditional craft village. In this summer, it is the Ha Dong Siu village. It is in Ha Nong and it is near my work place. My country has many traditional crafts.",1,,,,,
audio/HUST6723H9GJ167/HUST0607230044-3.ogg,6.0,8.0,8.0,/mnt/son_usb/DATA_Vocal/CD11_1/audio/HUST6723H9GJ167/HUST0607230044-3.mp3,CD11_1," I will share on the advantages brought associated with this chance. One of the main argument in favor of this option that group work it helps people to become active. When taking a group work, people can feel to relax and reach out my mastery. Another benefit I would love to emphasize is that the group work helps people to improve communication skills. When joining group work, students can meet more friends and make new people so I can improve communication skills and group work skills. The last positive impact on topic is the merit side of this statement. When joining group work, people can learn from others. Some people help me improve their knowledge and a student can gain a lot of short skills and communication skills. In my opinion, when joining a group work, I can learn from others. I can spend more time to get more things done.",3,,,,," I will share on the advantages brought associated with this chance. One of the main argument in favor of this option that group work it helps people to become active. When taking a group work, people can feel to relax and reach out my mastery. Another benefit I would love to emphasize is that the group work helps people to improve communication skills. When joining group work, students can meet more friends and make new people so I can improve communication skills and group work skills. The last positive impact on topic is the merit side of this statement. When joining group work, people can learn from others. Some people help me improve their knowledge and a student can gain a lot of short skills and communication skills. In my opinion, when joining a group work, I can learn from others. I can spend more time to get more things done."
audio/HUST4523I2KC177/HUST0405230015-3.ogg,5.0,5.0,5.0,/mnt/son_usb/DATA_Vocal/CD9_1/audio/HUST4523I2KC177/HUST0405230015-3.mp3,CD9_1," Hello, I think students start learning foreign language as soon as maybe 3 years old and 4 years old Because each brain is trying to learn vocabulary, grammar, and pronunciation I think parents in school have the same joy in developing Chinese foreign language ability Because his language, he learn everywhere If you learn foreign language in school, don't learn in school But in my family, you speak and learn speaking and listening in local language I think there is no words in the world and it's difficult for my learners to learn a new language I think maybe pronunciation is difficult for everyone Besides, vocabulary is important If you speak in japanese, you need speaking I think it's difficult to learn new language because I don't have enough vocabulary I don't have enough vocabulary and I bear",3,,,,,
audio/HUST111223RERA177/HUST1112230085-2.ogg,4.5,5.0,5.5,/mnt/son_usb/DATA_Vocal/CD14_1/audio/HUST111223RERA177/HUST1112230085-2.mp3,CD14_1," I think often it's better to teach a teacher a statement because a teacher is powerful, a teacher can control students in the lab, and a teacher can teach students loud, many kids and families. A lower-class teacher can friendly to students and a friendly student. A good student can learn many amazing things. However, teachers can reference a further another student if a student is different. When a teacher can control students. Thank you, teacher. Thank you, teacher.",2,,,,,
audio/HUST6923VNQJ167/HUST0609230458-2.ogg,3.0,3.0,3.5,/mnt/son_usb/DATA_Vocal/CD13_5/audio/HUST6923VNQJ167/hust0609230458-2.mp3,CD13_5," I would like to talk to you about three activities as a service, talking to friends, reading a book, and during I... I... [REPEAT] during reading book, because it is... help me read and refunding... anywhere... to activity low speed, because it is... not useful and... and not speed time and... how... how... and not... to sum up, to sum up, I picked activity search guess reading book. It is best choice. I think reading book is a bad choice, because it is help me reading... and... and...",2,,,,,
audio/HUST6923DUP4177/HUST0609230398-2.ogg,3.5,3.5,3.0,/mnt/son_usb/DATA_Vocal/CD13_4/audio/HUST6923DUP4177/HUST0609230398-2.mp3,CD13_4," I'm going to talk about the East plane to visit Vietnam during her summer vacation. I'm going to talk about Jo Koo-sin, who has lived in England for a long time, explaining to visit Vietnam during her summer vacation. There are three options, socket, a bike-pack trip, a gilded tour, and a ride trip. I think I choose opinion because it's useful, besides it's suitable. I don't choose opinion because it's not useful. I don't choose opinion because it's unsuitable. I think option one is bad. I don't choose opinion because it's unsuitable. I don't choose opinion because it's unsuitable.",2,,,,,
audio/HUST111223FIAI177/HUST1112230168-1.ogg,6.0,6.0,6.0,/mnt/son_usb/DATA_Vocal/CD14_2/audio/HUST111223FIAI177/HUST1112230168-1.mp3,CD14_2," Actually, I usually use internet because I use it for my study. When I use internet, I will find more information in the world. I think internet is very important. The people in my country side using internet for play games, relax, watch movie or something else. Now I will talk about my family. The greatest influence on me in my family is my father. I prefer spending time with my family more than my friends. In my opinion, my family is more important than friends. Because family is my motivator in my life. Go back to the topic 1. Internet is very important for education, for my hobbies. Internet is very important for education, for my hobbies.",1,,,,,
audio/HUST305239KVN166/HUST3005230014-2.ogg,6.0,6.0,6.0,/mnt/son_usb/DATA_Vocal/CD10_1/audio/HUST305239KVN166/HUST3005230014-2.mp3,CD10_1," Hello, my name is Izu. I am original from Namdaek. But now I am based in Hanoi. Currently I am studying business administration in commercial university. This exam is very important for me. So I'm quite nervous right now. I hope you are satisfied. My topic is that my office is going to buy some new equipment. And I asked to vote for what I like most. There are 3 devices to choose from. A printer, a laptop and a processor. It is my opinion. I think the best choice for this situation is buying a laptop. And here is some reason to choose that option. Buying a laptop is the most appropriate instead of a printer and a processor. First, laptop is very popular in society. It is very necessary with many benefits. First, in office we can research for information quickly. Next, laptop is with money, app, such as AI. It is a wireless information that we can store on the web. The second laptop is often with some official apps such as Microsoft Word, Excel and PowerPoint. It is very necessary for our working. Next, I will choose laptop. In conclusion, all other algorithms and other images that buy a laptop are most appropriate.",2,,,,,
audio/HUST6723H9GJ177/HUST0607230089-2.ogg,5.0,5.0,5.0,/mnt/son_usb/DATA_Vocal/CD11_1/audio/HUST6723H9GJ177/HUST0607230089-2.mp3,CD11_1," Hello, teacher. Good morning. Now I'm going to talk about the situation. One of John concerned if you at school, what will you do? Talk to his teacher, talk to his parents and talk with his friends. I think all the situation are good, but I believe that the first situation, talk to his teacher is a bad choice because some recent teacher will respect you some advice and you can be comfortable and relaxed. I don't know. I don't know. As a child, cause I'm missing. I don't choose talk to his parents because it's not suitable. His parents can feel bored and tired. I don't choose talk with his friends because I don't like it. I feel not comfortable and not happy. Sometimes they feel bothered and lonely. I thought so. The I don't know. I don't know. [REPEAT] ",2,,,,,
audio/HUST6923LKZ9167/HUST0609230554-1.ogg,3.5,4.0,3.5,/mnt/son_usb/DATA_Vocal/CD13_6/audio/HUST6923LKZ9167/HUST0609230554-1.mp3,CD13_6, hello I live in a big city is is a Hanoi I can't verify that's about my hometown what part of my hometown is the best for visitors why? my hometown my hometown is the best for visitors because it is large and near to school will you live there for your whole life why? I will live there for my whole life because I will go to Hanoi city I am talking I am going to talking about my neighborhoods I know the people who like make a door to me I guess along well with my neighborhood I admire and I will help yes I you you [REPEAT] let's talk I am going to talk about no sorry I am talking about where I live I like you know which it is in a country it's a Hanoi I can't verify that's my hometown my part of my hometown is a the best for,1,,,,,
audio/HUST6923VNQJ166/HUST0609230429-3.ogg,6.0,6.0,6.0,/mnt/son_usb/DATA_Vocal/CD13_5/audio/HUST6923VNQJ166/hust0609230429-3.mp3,CD13_5," I am going to talk about the topic Museum and Art Gallery should be free or change for students. First, it is the fact that Museum and Art Gallery are wide open knowledge for students. Second, it is true that Museum and Art Gallery reduce stress. Last, Museum and Art Gallery meet people with the same interest. Three ideas are comprehensive. I don't think any other idea. Now I am going to answer all the questions. The types of museums are popular in my country is Art Museum. Nowadays, I don't have many children like go to the museum because it is very boring. Children nowadays make toys or watching YouTube or watching comic. People visit museum in last 10 years because nowadays it has many attractive activities for people like watching film, watching YouTube, doing exercise, doing many activities in life.",3,,,,,
audio/HUST1112234HE8167/HUST1112230304-1.ogg,5.0,5.0,5.0,/mnt/son_usb/DATA_Vocal/CD14_4/audio/HUST1112234HE8167/HUST1112230304-1.mp3,CD14_4," I often go my holidays, Chinese year, I went to Ha Long Bay, East Hevers Mountain and beach. I think Vietnam Hevers Mountain is holiday. I usually go for my holidays in January or September. I usually go to beach or camping in Ha Long Bay, South Shore Beach and Ho Long Dao. I usually play with my friends, getting with my friends. I often have a day off. I usually go to auto on Friday or Wednesday. I usually go to the beach or camping in Ha Long Bay.",1,,,,,
audio/HUST305239KVN166/HUST3005230021-1.ogg,5.0,5.0,5.0,/mnt/son_usb/DATA_Vocal/CD10_1/audio/HUST305239KVN166/HUST3005230021-1.mp3,CD10_1," I open half lamb with chicken and rice I have lamb at home on monday, friday and thursday I have skip lamb I have skip lamb because I am very busy I have a healthy lifestyle I don't want to change anything in my life I have a healthy lifestyle",1,,,,,
audio/HUST4523I2KC177/HUST0405230019-2.ogg,5.5,6.0,6.0,/mnt/son_usb/DATA_Vocal/CD9_1/audio/HUST4523I2KC177/HUST0405230019-2.mp3,CD9_1," I can buy clothes from 3 places such as a shop, an open air market or an online store. I think the best choice I will choose is to buy clothes in the shop. Why I have to choose this one? Because in the shop I can fit and also I can fit with real clothes like 2 kinds of clothes and also can touch to them to feel if it's smooth or not. Of course, buying in the shop I can choose 2 other ones like bagging the price and also fitting them very fast. I can change them if I'm not fitting enough. I think that buying clothes in the shop is more useful for people to have a time. Anyways, if you buy clothes in an open air market, it's quite useful but it's very expensive. And buying clothes in an online store is not only the take time for wasting but also we can also test the quality of the clothes. Sometimes it's not good for the people, they have less money or sometimes they have less time for waiting or sometimes they need to fast to fit the clothes. I think the best choice is buying in the shop. It can support the world for choosing and maybe changing the idea when we're fitting is not fit. In conclusion, if some people ask me about choosing the place to buy the clothes, I will choose the shop. Because it's useful for not only choosing the testing but also for the price of bagging because I have not so much money. That's all my speaking test.",2,,,,,
audio/HUST4523I2KC167/HUST0405230063-1.ogg,6.0,6.0,7.0,/mnt/son_usb/DATA_Vocal/CD9_1/audio/HUST4523I2KC167/HUST0405230063-1.mp3,CD9_1," Yes, I would like to answer some questions about this act. So, about the question of one, yes, I live in a big city, Hanoi capital, the capital of Vietnam. So, this is the place that I lived when I was young. So, I really like the atmosphere, the weather, the people and everything here. So, the capital of Vietnam is the place that many people want to live, not only me. So, if you come here, you can go and see many beautiful places like hotel or nha ha. So, in Hanoi capital, there are many places that you can go or visitors can come here and see. So, the reason here is because Hanoi capital is the central and the heart of Vietnam. So, this is the place where people want to come and see and learn about history of Vietnam and the people who built the country in the last to the modern life. So, in my opinion, absolutely I will live here for whole life because of the fact that I get married with my husband here. So, I also have two kids here and besides, I also have a child here. So, I live near my neighbor and we keep in touch with each other very well, especially in the weekend. So, if we have an activity, they will come and help us to finish the activity. I like it. Thank you.",1,,,,," Yes, I would like to answer some questions about this act. So, about the question of one, yes, I live in a big city, Hanoi capital, the capital of Vietnam. So, this is the place that I lived when I was young. So, I really like the atmosphere, the weather, the people and everything here. So, the capital of Vietnam is the place that many people want to live, not only me. So, if you come here, you can go and see many beautiful places like hotel or nha ha. So, in Hanoi capital, there are many places that you can go or visitors can come here and see. So, the reason here is because Hanoi capital is the central and the heart of Vietnam. So, this is the place where people want to come and see and learn about history of Vietnam and the people who built the country in the last to the modern life. So, in my opinion, absolutely I will live here for whole life because of the fact that I get married with my husband here. So, I also have two kids here and besides, I also have a child here. So, I live near my neighbor and we keep in touch with each other very well, especially in the weekend. So, if we have an activity, they will come and help us to finish the activity. I like it. Thank you."
audio/HUST31023HP2D167/HUST0310230138-2.ogg,5.0,4.5,4.5,/mnt/son_usb/DATA_Vocal/CD15_2/audio/HUST31023HP2D167/HUST0310230138-2.mp3,CD15_2," Present is place an important role in our life. My friend is going to graduate next week. I want to buy her a present and I have three options. 1. A handmade cat. 2. A ball with a flower. 3. Photo frame. I think all is good. However, a ball with a flower is bad choice. I choose a flower because firstly my friend loves flowers. I and my friend usually go to flower market to buy flowers. Secondly, my friend usually give flowers to friends on special day. Finally, flowers and flowers are cheap and it help me save money. Also, a handmade cat is good choice. However, I don't choose a handmade cat because I very busy to study and working and I have no time to make handmade cat. I don't choose a photo frame because my friend don't like it. I think a flower is a bad choice to give my friend.",2,,,,,
audio/HUST30523GBJG167/HUST3005230141-1.ogg,6.0,6.0,6.0,/mnt/son_usb/DATA_Vocal/CD10_2/audio/HUST30523GBJG167/HUST3005230141-1.mp3,CD10_2," I often have my friends because on school I learn... I am going to talk about... I often have my friends in my class. I usually go to school with my friends on my bicycle. I am talking about electric bike. I use electric bike. Yes, I use electric bike because electric bike... I use electric bike because... I prefer bike to bike electric bike. Because my bike is going to school fast. I usually use electric bike because...",1,,,,,
audio/HUST111223NEPL167/HUST1112230217-1.ogg,3.0,3.0,3.0,/mnt/son_usb/DATA_Vocal/CD14_3/audio/HUST111223NEPL167/HUST1112230217-1.mp3,CD14_3, ohlo ummost of the Can you can you drive a car? I can't drive a car because I am... I can't drive a car because... Because it's so difficult to drive. How is the traffic situation in your country? I use the... I use to buy... I use to motorbike. It is the traffic situation in my country. Do you prefer to be a driver or passenger? I like to be a driver because it is very interesting and allies. I can rather go to everywhere.,1,,,,,
audio/HUST4423YBSN167/HUST0404230165-3.ogg,4.0,4.0,4.0,/mnt/son_usb/DATA_Vocal/CD8_2/audio/HUST4423YBSN167/HUST0404230165-3.mp3,CD8_2," Nowadays, online shopping is constantly popular. There are some disadvantages of online shopping. Sometimes shopping is convenient and quickly show people several times and several Monday. In fashion, today people have a lot of ways of shopping. In the last 10 years, people can buy stores and online shopping. Online shopping will be more popular in the future. In the next 10 years, people can buy stores and online shopping will be more popular in the future.",3,,,,,
audio/HUST6923DUP4166/HUST0609230327-3.ogg,5.0,5.0,4.0,/mnt/son_usb/DATA_Vocal/CD13_4/audio/HUST6923DUP4166/HUST0609230327-3.mp3,CD13_4," Now, I'm going to talk about 2 big Waking up early could bring many benefits. 1. Waking up early can bring many benefits. 2. Wake up early helps people keep healthy and happy. 3. When people wake up early, they can do many things. 4. When people wake up early, they can do every work in the morning. 5. When people wake up early, they can feel comfortable and fresh in the morning. 6. Wake up early helps people in career productivity. 7. When people wake up early, they can do a lot of work in the morning. 8. When people wake up early, they can help people avoid some dishes. Now, I will answer follow-up question. 9. When people wake up early, they can do a lot of work in the morning. 10. When people wake up early, they can do a lot of work in the morning. 11. When people wake up early, they can do a lot of work in the morning. 12. When people wake up early, they can exercise and eat healthy foods such as vegetables, fish, and drink a lot of water every day. 13. When people wake up early, they can do a lot of work in the morning. 14. When people wake up early, they can do a lot of work in the morning.",3,,,,,
audio/HUST4423NA1U177/HUST0404230008-3.ogg,3.0,3.0,3.0,/mnt/son_usb/DATA_Vocal/CD8_1/audio/HUST4423NA1U177/HUST0404230008-3.mp3,CD8_1, I like English and I learn English but I don't understand. I don't learn English. I like learning Chinese because Chinese is like Vietnamese. But English is the most important in Vietnam. I don't know. But I try to learn English. I learn English in the school. So I like learning English. I like learning English in the app. It is the app in my mobile phone. I try to speak in English. Phone is the app. I don't learn English everywhere. I listen to practice speaking in the app. I like learning English. I like technology. I have students study English. I listen to and I feel English.,3,,,,,
audio/HUST4423YBSN167/HUST0404230180-1.ogg,4.0,4.0,5.0,/mnt/son_usb/DATA_Vocal/CD8_2/audio/HUST4423YBSN167/HUST0404230180-1.mp3,CD8_2," My country has many favourite places, St.Hocham is my favourite place. I don't have ever travelled alone. I have travelled with my family or my friends. I would like to spend my holidays this summer in Ho Chi Minh City. I wish to spend my holidays with my friends. Bus is my favourite public transport because it is very cheap and convenient. In my country, the most popular meal of transport is motorbike because it is very convenient for people. Using public transport has many benefits. It is very cheap and it is very cheap. It is very cheap and people can eat you easily. I would like to spend my holidays with my friends. I would like to spend my holidays with my friends.",1,,,,,
audio/HUST6923MMJ3167/HUST0609230257-2.ogg,6.5,6.0,6.0,/mnt/son_usb/DATA_Vocal/CD13_3/audio/HUST6923MMJ3167/HUST0609230257-2.mp3,CD13_3," Wow my foreign friend is planning to go to Vieris, my country. My country is Vietnam. I'm very proud when I live in Vietnam. Vietnam has many places to visit. Suckers Mountain is famous in Nhịc Bạnh and very very see. So I think when my foreign friend go to my country I will go to visit with her to go to sea. So go to sea we extremely go with. It's the best time to go to the sea is summer. Vietnam have many peace. Vietnam have many peace in Thầnh Hoa, sub zone in Thầnh Hoa. Dòu Son in Thầnh. So all my place I will visit. I think I think Kathma is the best place you should go to visit. It has blue water very very peaceful and listen to the water. The water very very peaceful yes. Go to Kathma. We not only go to this weekend. It's many things. Suckers Mountain. Why it is called Thầnh? Very delicious. You should try it. I think this is a bad choice. This place is very peaceful and friendly. People in here very friendly. Okay well I am very glad to miss my foreign friend. Thank you.",2,,,,,
audio/HUST6923DQQK177/HUST0609230171-1.ogg,3.5,3.5,3.5,/mnt/son_usb/DATA_Vocal/CD13_2/audio/HUST6923DQQK177/HUST0609230171-1.mp3,CD13_2," you you What up to teacher hope you are doing well, my name is Tic. I'm a student Hanoi University of Simon and Technology Today I am thrilled to participate in the speaking lesson Listen With the world Achieve the B1 level up This step of addition You And I will talk about The topic but in my area I I Often go to the box in my area about 30 times a week Because the Air in the box is very clean You A wood box is We have a must cheese You Going to going to pass make bring many very fit It It's have us relaxing and boring I would have to You",1,,,,,
audio/HUST311023JNFX177/HUST3110230072-2.ogg,6.0,6.0,6.0,/mnt/son_usb/DATA_Vocal/CD16_1/audio/HUST311023JNFX177/HUST3110230072-2.mp3,CD16_1, I am thinking about my friend who asked just more to our to my class is asking for our for asking for my to job school club among trees options a sports club and I think is a bad choice firstly I like sports and I always play sports every day I usually play sports with my friend after study besides play sports help me keep fit and I think sports club help me have friend new secondly there are some reasons why I don't choice all the options music club and arts and class club I am I don't choice a music club because I do not know sing and as I am can listening to music on a smartphone and computer I think an ass and crack very bossing I do not okay I think a sport club is a bad choice I I think a sport club help me communicate skills and as I have friend new,2,,,,,
audio/HUST111223NEPL166/HUST1112230204-3.ogg,4.0,4.0,4.0,/mnt/son_usb/DATA_Vocal/CD14_3/audio/HUST111223NEPL166/HUST1112230204-3.mp3,CD14_3," I'm angry that our home is no longer a safe place to live because of personal information hacking and spam Personal privacy and internet start computer virus Stance personal privacy and internet can lose information Support women suits have people protect their primary from online threats Support women have any laws about online threats Besides, personal privacy and the internet can cop lies by anyone Support women have any laws about online threats I should give information to stay away from online threats I can't agree security to stay away from online threats Support women have any laws about online threats Support women have any laws about online threats",3,,,,,
audio/HUST6923LKZ9166/HUST0609230532-3.ogg,5.5,6.0,6.0,/mnt/son_usb/DATA_Vocal/CD13_6/audio/HUST6923LKZ9166/hust0609230532-3.mp3,CD13_6," Well, teamwork is often a topic of debate. Many people believe that group work helps students learn better at school. Firstly, learning from others, where we have children enhance teamwork skills. Moreover, they can get some information and some specialized skills from other people. Secondly, group working will improve communication skills in a group containing many people. Students have many face-to-face chats with their friends. Therefore, they can widen their friend cycle and they will have good mental health. Last but not least, working in the group helps students become more active. They will have to talk in front of many people. If they practice this skill many times, they will become more confident. When they do more activities in groups, they will sum up. Working in groups brings many benefits for students. For the question, when should workgroup be used as a school, I believe it should be used as a school such as in summer to go to work. In summer homework, the teacher can bring some homework in a week. The teacher can do in a group to improve social skills. Working in groups not only has advantages, but also has some advantages such as disagreement between group members or group members. Secondly, working in groups is consuming a greater time or a job than people doing it alone. The teacher can improve the quality of the group work.",3,,,,,
